id,date,name,type,elapsed_time_seconds,moving_time_seconds,distance_meters,total_elevation_gain_meters,summary_polyline
7610177749,2022-08-09 12:37:03,Cressona Loop ,Run,3605,3480,8868.5 meter,158.5 meter,c}|vFbzcpMj@SDEAQB??AWuA@QKgA?[QgB[uBC[qBmLUi@Su@Kq@Yy@[qBIYQmAe@eBi@qCU_A_@iB]mAKOOKa@IWB_@Gi@BUCUFQHMCu@k@a@i@q@wA_@gAeAyB{@mC[{@Ii@Sk@k@eCe@mAa@qA_@aBKUa@u@Oe@?MJg@Fq@AYIe@CoAD[JSr@w@FCJo@ACE?EEG]CsBGcAD{CIwA@s@E}A?mAKeCGoDCUYm@}@e@GOKCYWSY]y@QaAGOAOMKEMLe@AQXk@@ILO@m@JODYh@m@DA@E?Eb@_@d@Oj@a@p@s@^YFUDa@@i@a@mFYgBSw@AQJQFa@?WCWHWFe@AsCBGVQNg@h@]R[LIRFZrATPNXV`BRv@Rf@HXVbBRd@@TDPBj@P`AHz@DJJHVH\BPNR~@@THX?RGvA]pC[pAk@hDi@`CIdBIh@AZUxBK|CGh@ShAShBMpBQl@GdAKr@Of@[d@CLMXEd@@LKJ]r@EDG@QIKAIIY}@G_@E}ADg@?y@A}@?gBIcDE_EO}CKa@UU]MWCOSOAQMOWo@mBS[AUISF_@?k@RYBq@H]NSEKFQDERKNKd@k@l@Uf@[lA{AHSDQD_@?q@MkBGoAUqB[iAIc@Fi@JWNYFQ?s@IqABe@h@cAb@[JMFWJEJAXDVRJ`@b@x@FZRj@RZRzA\fBf@~Al@lENZJJN@PCHBDFHRBV?`@@h@OrB_@hC}AlHe@vCCp@SfAUlDo@hHEnASxB]jAKnAMb@KVEXEd@MXEFQ@CB[^WL_@d@_Al@{@|@GTGn@RrALl@J^Jp@?VHPRRTd@h@bBd@bADZH\f@pALj@\t@RjAl@jA\|@Lh@V`@DZd@dAJf@Xp@Pl@Zr@FXHJNHFCNa@JLJDp@EXDV@h@Nn@f@t@fA`A`C\nAHh@Rf@HjAV|@LfA\bAh@vBLx@?RDJ@t@DLNTf@hAPlATt@Lt@X`CPh@Xh@J^BV?p@f@rC@ZEl@
7616066091,2022-08-10 13:13:59,Cressona Loop ,Run,1611,1565,4092.2 meter,40.4 meter,iu}vF``_pM?DBN?ZIPQp@g@fCMbAIz@@XC\?\SnBAf@m@pEGhAG^Gx@[rCMf@K|@MbBQj@KBGGSPM\Q@S\ODASOy@A_@BUIiA?i@D_A?e@FcAEOC]EmBBoBU{DGgBOs@OW{@e@c@GQKGWkAiCG]Fw@Jc@Ac@@UZkAp@{@VIDYPCZ?JEj@g@l@a@r@w@hCkAx@[bAWj@YdBON@JJJd@At@WzAc@xBOdAK^_@~Bw@lDGjAQ~@O~CIx@IVGn@CjA]nCAr@Ol@QnBUjAIlAMl@ATGTM^IHGVSVQ?QEOBA[UeA?]Fg@EkB?m@Em@@eAEwAFmBQsA@yACg@G[CaAE]Oe@EGe@Uk@MQICGu@}Bc@}@OO[o@EQDKCCBg@RQj@q@LYCGBGr@_@T[JAHUJK\MXWp@a@l@[LMLWZWVKb@Yb@Q^GjBe@VQLGZGv@GF?HDFFJZ@ZCx@ENa@n@Qf@GbACNQ^UTCJ
7622217543,2022-08-11 13:21:35,Schuylkill river trail ,Run,5433,5390,15684.0 meter,67.3 meter,iiqvFvuynMId@{Ad@o@BwClAsFhEkAlAuAdAkHxH}CtBiAj@}AtAuAjCy@fAsCzJUd@yAlFSzAg@dBGr@Uz@Gv@Sj@a@pDD^E~@Gl@D|CKdAHt@?pCJbARn@DfAb@dBA`Ab@tCVfAt@zLg@bFm@~AWdAIrAg@`CaC~Gm@xB?TO\m@~@cArCSv@k@lAqC`F{@lA_C~Be@\e@LEN{@r@YNa@@cBjAyBhCeAlCGb@Av@MxAb@dBLvDbBrFPvBJx@EfFGnAm@pFe@tAe@j@_A|AYz@uAhCsAjB_@v@Y|@eC`EeArCUhAw@xB_@hBEzCG^@x@h@jB?bAp@xC\dCbAbCd@vAn@z@|BbEhBxA`@j@tA`AnAzAbBvAdAjArA|@pAdCd@h@jAlBZ~A~AnBf@fAj@`DVxCMvAe@vA_@`Bm@bEwBvFaBbBwCdG{@r@c@XY`@g@NaElEeCrB{@^cAxA_@\aBb@_@RUZq@JYVF@IJqAf@QAb@Yb@y@|A_@x@Ef@YRUFiAKI]F@JONcCp@cGf@aEj@WJ@Ht@k@d@Nb@]n@Pz@CnA_@zAMlAc@nB]nBs@dAs@r@UnA_Az@]~@_Ap@Wl@i@~Ay@zAsBjAy@\_Av@cAdEgEp@iAvAsDB_@R}@Dk@K}@@cCEUk@iAYyBu@aCg@sAa@o@_@cAw@gCk@kAYWu@sAk@sAOSy@e@cBmCo@U_AyAkA{@oB_DaAm@mAiCaAeAe@gBe@{@SsAQg@m@}@]_EUmAD}AK_AHsA\y@F{A^{Bd@oA~AeClBmDd@i@Zk@Ty@`@Yd@w@lAcBtA}DL_A^qA?sBK{ASyAe@y@IgAcAyEE_Ac@_EAaAIeADaCRsAXu@FaALs@l@iBf@w@`@Yb@w@`@KbBgABs@b@}@jAK`@QxAyAZe@Zy@~AyA|AyCn@mCfAqApA{Bn@{CZ}@`@uBl@{A\aBl@eB?kATk@Jo@B}CGa@]_@|@i@hA_KgAmFIuAWa@Kk@_@{@OeAYe@EWF{A[yBE{BFaA?}AZyFLu@DkAEm@ZiBh@{BX}@Fy@\_BLeBZkB|@sBTuAd@aAfB}Bh@mA~A_BpA{@dDiDbBwAlAu@fDeDh@SbAaAdBw@`Ay@`EwBfAQ
7632976000,2022-08-13 12:48:59,Schuylkill river trail ,Run,6949,6394,11978.9 meter,27.0 meter,miqvFbwynMa@?SP{AP{Ah@}B~A{Ar@cDnCg@l@aC|A}BjBY^g@Tq@v@i@V{AhAkDpC}AvA{AdBcC|Ge@r@g@pBmBjIc@~De@lBFf@CrAU|B@`BO|A@r@Jv@RnE^rB?bAh@bCL`DVd@`@xA@d@Nl@HlALX?XX^`@tCGIMFGlAOt@GdCa@zAOlA_@jA}@bBI~@q@pEk@~AYJBl@Ip@gAhALXA`@CNUD@EIIPB@N?z@HCISF?o@j@q@pAMd@e@j@[x@cAx@SfAmBnBq@dAm@d@i@hAcBx@KVq@T]D_@a@ORWz@aAZ[\c@TO\Er@E@F@BUFCAHEGIHEVWV[hBYt@E^Bb@TbAA|@LzACfCPd@XTh@zAl@z@l@xABt@XbAJbAGlEs@nEAd@c@bBi@bAY~@MBKj@q@j@s@lAKb@]RYx@[RITMGBPI??P_@d@Wx@aBnBKb@}@v@u@bBa@b@_@~@a@l@q@fDWtC?VTrAEx@B`@p@lABfB`@dAFr@l@jCj@nAj@n@v@`BRv@^h@~@bAXPzA|BZH|@z@jAf@Nl@_@w@cB}@e@k@Y}@k@KU[q@]O{@MIYq@a@YY{@{@gAeAqBMgAq@y@[wB]}@AoA[}@AaBFkE\o@f@kAT{Ad@m@Ng@v@_ALm@n@u@hAu@\{@L}@Zm@lAyAd@eBn@k@dAuAl@}Bl@o@HgATu@D_AZiAC]Ho@SoD]_AOkB_@mAKgAg@oAc@oB[qBCyCVaBXqCv@}Af@a@L_AXi@nAg@rD}Ch@Kr@c@f@o@Vy@`@EbBqC`Ak@h@oB^_AXYNq@D?Hk@tA_Bh@iCl@s@Rq@Dq@J[?m@h@mCA}AtBuFFs@Na@VyDKw@J}A?_GYe@EqAOWUMOk@@k@Ts@AaBOs@q@kAc@qCAg@U_BAmAQgAJeAOw@F{@I{BLqBGwA`@sAB{@\}ANwA\aBb@gAd@sDd@qAh@}@VgBVSXeAp@cAtAkA^Mv@iAlCgC|AeAxAqBh@k@XMl@Cx@{@l@]lAuA~@k@`BwAx@o@l@YxA}ArBkAv@KvB_Ap@CnBsDj@i@
7638980084,2022-08-14 13:59:33,Schuylkill river trail,Run,1463,1386,3747.0 meter,19.5 meter,kbyvF~|koMJSB]BEJCJYLIF[n@c@Dg@L]JKVUTKJQLe@Xa@RM^Kb@U\W`@i@x@a@fAc@lAUh@Wp@U`@Ep@Mv@IjAAtBk@n@At@IpBMhAe@x@e@NC^E^O~@St@[x@e@^OJKDSNUDELAZ@FADGBM?]AD?GEGJ@LHt@[`AUb@Sn@M\U^MROLG\?PI\]\UPWTURYr@c@d@i@~@m@|AeB|Aw@LKJS^Qv@c@d@Ap@OHA\Fb@PhA@XCD@ABr@FJGBG@IAUWMEK[WQISEWSi@SOAw@H}@To@^}@r@Od@KTSHg@DMHSXe@`@q@hAmA`AUTi@\a@NWTiAv@_@^WHINKFgAZc@VYJm@^_Af@i@Z_A^e@Js@Zm@JaAJsADq@AmA^{ATQ@iA@m@HmA`@i@FgBd@}AVq@N{Ad@gAR]R_@Z_BdBcA|@_@b@]l@Sb@e@h@KVSL
7638980228,2022-08-14 14:40:55,Cabela's Wetlands trail,Run,762,743,1832.7 meter,6.6 meter,yjqvFltynMB?KFYBk@MOAUGQAo@Je@RgBF{@NiAX[RQ\c@j@k@^Ef@EPE`@KVIFs@LMCEG?WAIDGFe@AY@k@R}AT}@@e@J_@@{@D_@DQXe@j@_@r@QfB{@bAYd@a@b@W`@_@`@OXYNGXK`AUp@W^IbA_@~B?PEZOVAPFLHF@x@BLVJLHBl@B^TRXLd@Pd@Jd@NVHTFb@Op@oAjBOLQH}AT]BkBh@gAP]HU@aAGUHM@
7638980692,2022-08-14 14:56:21,Schuylkill river trail ,Run,3729,3519,9501.5 meter,75.7 meter,cjqvFbwynMWNMCIDm@Vs@Fm@^g@Fa@Zg@h@Wb@SNq@TkAfAeA`@m@^m@f@eAjAi@`@mA~AoBxAs@z@i@^sAn@gA|@mAlAg@z@aArAa@pA_@~@Sv@g@rAw@pDIlASt@[t@Kt@Ql@Mz@Cn@S`BI`@KrAW`AUfBWxAs@fHe@vCKnBH~@FtATt@IhB?n@h@bCJbBRp@@`AzAxDDn@JZBd@GhA_@nA[|AOvB?f@Ih@e@tAw@jDYt@Ef@Wv@Id@Ap@Gd@k@bBKdAW`@a@b@YFQRK`@Gl@IZiAjBQb@Mf@s@dASh@MVs@n@c@Lq@DUN[`@o@RKHs@vAiA`AY^CPOZKh@Uj@ILSFAHGLmAj@GPKFi@Qi@Bg@NMTUH_@@UE}@TgBLgAEKEg@cAB@CSJe@Ae@IeAYe@Me@F?`Aa@VBNNLBJGNUJKz@KRIFL\FHTF?d@W@o@Io@ShASn@@DDAK~@HCJMFOLKXc@Li@BGj@WNOFOD]HM\Kp@e@f@QX[VGb@q@~@o@t@}@fAaA|A{Bn@i@R]TO\IEUGEOAP]?_ACqAGU?UEAEL@HD?BSCYBuAAO?@CCGLHLAp@JRB\LHBFFbADVK`AUr@a@@MNAFG?WTGPC`@Yx@m@~@e@Lw@b@UH_@RMT]XWn@e@z@[d@WVs@^g@Le@\i@?i@Tm@?c@Ji@@m@POVOb@c@p@ITIj@A`AMl@Uh@Ix@LRTRHFV@FNV]TOfAYb@?Za@TKP?ZQFMZR@?ACL?`@JLJBEXENc@P[J]Ze@LIRCj@_@^Ir@[`BgAVa@DMB_@HSl@e@Xe@d@k@x@i@h@k@p@oAVeAD{@VWLWVyALe@HURO`@}@ZeATi@BWR_AXk@Lk@T]`A}@Xa@FQ`@kB\o@Ja@RoB?c@XgBG_BMc@@D`@a@TqFF}BIm@i@cAGW?g@Ia@Lw@Ac@u@sDSwA@{@Iw@?[BsBCuAEg@FeAG}@EaBHqCC_ADyBAw@HcAp@uDX]J[Bk@h@cE^sAVm@Hc@Xu@z@cB^g@Zo@|@gArCqBT[l@iARYtE}DzAkBTUj@a@~AaBrAcAbEmCnAa@\C
7643039128,2022-08-15 11:11:53,Schuylkill river trail (Landingville),Run,3041,3036,8300.9 meter,46.7 meter,egawFn_toM?DHTD\Lb@\lCRv@JHRFR@n@Cl@GjACtAIt@K^Df@Mf@Aj@QvCqATQ^Od@c@|@m@RUXc@|@oB^m@`@e@TQjAc@h@KRAlDFzAHb@F^LjDZl@ATGpAg@j@i@PWN]Rq@b@}@X}@l@yBt@aBVa@Ri@DGJGv@s@v@iAl@a@l@KLIXGNMTIxCs@LOZOp@UhAi@dAOz@uAZWj@q@JEXIn@k@b@}@^_@rAiAx@c@TGJK~@c@f@Ef@Ux@CfBi@z@OfAm@|@a@pAe@^WRIhAWh@ElA_@hAMt@Ol@Uv@Kl@Kx@Yn@MVCv@ANCrAe@hAMh@F`@ApBWf@Cd@QXYXQx@WjBe@~@KlA_@^Er@AVIb@Sh@Gr@Sz@e@ZW~@cAdAwAR_@FYDi@Hc@Aa@Bo@Co@BUPUXWDUGIOIUCWNKV^i@Re@JQTAVXNG\?`@Fb@PLHBFCR?VCL@f@DRTXPGRO\s@Hi@AGIGMEMKA?MNEhAMTDB@FCl@OPE\[z@EbAOj@A^O^EVGHODmAdAm@Ts@d@aBz@eA`@}Af@gBhAm@V]P{@RkAn@q@Z_ATe@X_@Nm@Nk@DIBeAl@ILYPg@[SCYMUAII_@Um@Kc@AIAo@c@c@UIAS@i@KU?a@E]@eBNu@V_ABw@Fe@P_@F[LcCTs@Ea@J_@@a@Gy@Tg@\q@Vg@f@s@^{@Ze@JQBGBWPe@d@ULa@\UXy@|@oAdAwAdBa@ZmAb@y@h@QFe@DiAz@m@\Q@m@MK@e@Ty@f@GFELGF_@LMNM?EFWJ]T[`@cAnBa@d@St@a@lAg@zBUr@[r@[`@gAn@QDS@MDeAJwBDYDaBEgAHc@J]L_@?w@DyB~@k@HEBUt@MJSJu@v@c@ToA~@OFs@b@yAp@qA`@q@L_@@k@JaA\SD]A_@@eAXWB_AHUDMAIGUWYo@EC]c@e@a@GOSYYq@
7648778222,2022-08-16 12:19:57,Cressona Loop ,Run,2104,2099,4068.7 meter,39.1 meter,ku}vF|~~oMp@_DVg@Pi@Xi@@M?e@GYQSOKOGUGk@Di@N]@g@Ti@He@Xg@F]T[b@a@JUJMBw@\UTGXQLQRk@ZKNEHYXGLWPIL]^IDS@EBCNIJAFAPDd@VtACz@BHPVh@rALnAH|A?z@NlBE`D@l@Ab@FXAp@BV\jB^z@Jj@LVFXRVt@|AX@NPH@?AH?d@WDI?@PSFg@H[Zi@NkABc@Zw@RwAL]f@yFDuBHw@@o@Dm@b@_CNs@@UPyAXcBNoAVaB^aBRqA\w@B_@GSWc@WYSMWI_@BOD]N]B[J_@Hi@RUDqA^GDMTkA`@k@XKLELa@n@m@d@STULUXq@f@U^]NKd@C`@DTTf@Jx@PxAD|@H^@VJt@RvCA`ADzEFfARl@?TEf@@h@XhAT`@Rv@TZHXb@p@Xz@LPHADDDADBLCNODYDE?ED?DKBADBBAJMd@mAF}@ToAVm@Hy@HSV_AP{AJuBAWBq@NgBFwAP_AJSl@w@P_@H_@PyA?UOgA?Y_@kB
7654489200,2022-08-17 12:00:04,Schuylkill river trail (landingville),Run,2844,2805,8025.5 meter,28.2 meter,yfawFl_toMF^@`@d@zCNv@JPPFV?~EMh@EbBULELKf@@ZEdA[tAm@fAeApAaAVi@dAiCLULMlAu@NUFQPOFAbAJz@?^C|@Bb@?V@ZHx@Ah@HhAVhAJ`@AfB_@XMRWbA_B`@eAJe@l@oANm@ZcAj@oANQZu@DGRILYl@k@JUPQDM\KPUNIHIb@QJSZI^W\OTQtA[l@]d@_@P]V]JGTYRGJOXO~AaBx@c@T_@RU\Wh@c@\[ZS\]VQd@Mx@?RCjBgAn@Qz@i@ZOt@Ut@Qh@C^Gn@Dn@K`@KrA?z@GhASnBi@bAO^Mj@Yd@EZ@h@C~A[xAGj@Or@]t@UfAOv@?d@E|@ATA^KhDgCVKv@Gd@Q\ItAK\Ed@Cj@KX@b@A~@SZMXS`@Ob@a@RGLKXKPMP_@NILUJ]@ICI@WJWHKb@_@b@[G@BEGi@BWHQDETIH?LJJR@F?HORk@l@AtBCPMTEP?v@a@tAQXy@j@o@Xi@\g@Pa@ROPw@`@SP_@Ra@f@UPy@`@i@Ny@d@q@Rw@h@k@Rk@f@oAl@_Aj@m@Nw@FQJWTGBa@?WAI@MC_@CoAUE?YCK@SI]k@EEOE]]IMM[g@QQOMGSWc@K_@Aq@F[Eq@Z[@YJc@DYFgAPWLq@J_@L_@Ve@NK@M?]UOCi@D{Aj@a@Fk@\g@Hm@TKHIZIN[Pe@EI@OF}@n@_@\qBrA{@z@c@Ti@LQJm@pAi@f@m@Zc@^i@Xm@`@OBa@TWJmATSFo@h@o@\WDIFALIJc@Nw@j@mAbB{@xAaBzDc@~Ai@zAa@l@[Xk@LoAN_BJg@FqABe@Fc@@ODIAKDQ?]PGUGC[NUPE@MGm@DcBTm@Nc@P{@p@ONo@|@o@r@iAr@i@h@ULQHc@JsBt@YBYTcA^_@?yAPYFc@P_Ch@O?QGa@]KAMEQI?CFI?MQUMSM}@U_@O[CY
7659916350,2022-08-18 12:07:44,Cressona Loop ,Run,2872,2834,8277.2 meter,127.5 meter,wb}vFh|bpMFBGCGKAUCIBC@GIIESAmAGi@a@mCa@uBgBwGYuA_@oAMOi@Kc@Fm@CSF[AWFU?KCUYa@w@i@qAq@oAQc@o@kAm@oA_@}@i@_BEUB[]k@Kq@S_@q@wBcBsEu@oCc@}@GSAMBI?ORi@|@}@dAu@BE@KDMg@eBu@gB[_ASy@Mu@E}FG}AMoBImESmBWqAWw@O}C@OLa@Hq@Pa@b@a@`@MTQd@?Lg@X[JUn@q@p@e@DKBWAW]oCAy@E]Im@o@kD@KNe@NUDQFa@Ag@KgAAy@FWPOxAk@j@a@FAFFd@bAd@n@J`@P`@Hx@^dB\zB^`Bb@fCFVPNTBTARJFLFh@@\Ab@QfAU|@_AvE[fBMj@GNMx@I\MzAIl@a@rFWtCSbBYbDOnAm@pDG~@CBE\MPUt@KHMDILS?GCQU_AgBQSYe@_@eAOu@IyA@oBSuIOoCQeBgAcECe@G_@GO?SFi@BEPIHo@LW\[DUJWTSNDHE@OFMZQ\_@b@s@LQl@g@LWD[?a@MaBGiAQ{AQo@[gBF_@TSFKLm@?k@MiACw@BUDIX[bAm@v@]VAD@JHDJTdAZ`@Jx@xAzGn@|DVz@LPRL^?FDBDDNF^Bn@Cj@CVWhAs@vDkApFUnAa@fEKzBY|BQ|BQrAKhBOxAm@rE?J@J^Xv@bAzAzBZfAPPFZLP`A~Br@hCLx@P~BFdBFn@ALHrAE`@DfALdCHjAz@fCFj@H`@\dAd@nB\dBHv@Np@f@|AR~AL^Nz@x@lDL~@JXNVLd@^fCb@zATvAd@pBR~AT|@VnAFb@@|@f@nCGX
7665384580,2022-08-19 12:57:00,Cressona Loop ,Run,1554,1514,4095.9 meter,39.0 meter,uu}vFd`_pM\o@B_@Na@NaARaAPe@JQRKBE@GA]CMEEy@Su@Km@Fe@Cs@LuBj@SLQBKVm@RWD_@LSLYZARUd@kBbBS\Y\QLW`@UNCHAL@P\f@D^@ZPh@`@dDF|CA`APbBDbADlECh@BVRv@n@rAb@pAT^j@vANn@DB\GJ@HGHJHCFIJk@X?DCDGFSFk@Bs@Pg@LeARq@VwBA}@@QUuAFk@AWDe@PiA?e@FOBaAPeBLe@TWLo@\wCX}AT}AVqAn@iCDMPWFSFc@EWGKm@i@_@OWEm@J_@@q@Lg@NqAV{@Xs@d@}@^QL[v@UZoAfAy@`Aa@^]d@AXd@~BD~@LpAF~APtB\dICvCDfAJZ@Pp@vAAHDHV`@Jb@JLH^RTd@~@TTb@IJBJCBOLU?GXc@Ri@h@oBTsBDk@?c@Ji@H{ARiBPcCH}AE_ADg@BOX}@Nm@La@^cD@o@G}A
7671757674,2022-08-20 13:06:39,SRT,Run,6575,6492,19346.8 meter,94.8 meter,ajqvF`wynMyBx@sDtBoBtBmK~GsCxCaE~C}@d@}AdBy@d@cCpC{AzC{BlGi@~BqBjLi@rGNpAM|@FpAErB^|@H~CClAl@`CZ~D|@jDl@tCp@~@YxAEdBw@jHo@zB[lDq@nBUhBFn@k@hAkAxAk@fCyA|Di@x@mA|CwFxIkA`AgDnA{CrBsApAw@dBQfAGhCRr@T`DTn@b@R^l@DZIt@x@zANlA@fB\rEg@~Es@xC]hCa@~@eBfC}AbEkDtEeDnFy@jB[tA[j@c@nBHd@ApCVbAh@lFhAjDrBpDJxAZTn@tArBnBf@vAj@^b@bAzAvA\r@zA`AnAlAn@z@l@RzA|CzB|CpBjEl@pCNzBh@~BChFy@bEs@t@Sl@}BtDkFjGeA~AcHpFk@`AaIzBgBv@iCl@cFf@QXo@Lu@Ea@`@aAE}C`@}BGqCn@wAQgHhAoCz@oCbBsClB}BjCoBxD{@bDAzBO~CPxDXrCPn@~@xBh@fCbAjCPbAx@zArAlF`@|@PfBD`CKv@BoAKC?o@_@kBa@]?Sw@qBa@qB{@wAs@gB[kBaAcCAuA]}AKyEJcCQw@Ts@Bm@YaB?eAlA_EpBeD~DqDhB_@h@k@r@KlAw@zHuAfAApEcApBPzBa@rAs@vBKlA_@bC]jC_AxC]n@y@vD{Af@e@tBcAf@q@bAc@`CcC~AiAp@y@xBgERs@r@y@`@}@z@}@l@oBtAyAJ}@AaB`@oAa@{AB{@Ns@WkAgA{Ao@oBKgBwAcAi@qAoBmC}EqE[q@oCwB_EiF_C_EmByEWcAgBaE_@oB]_AMaBLqBE{@|@iCZ}AdAoCv@qAvBwF`@g@dAyChAkAZaAfBgBxA}CGaBj@S\_@`A_CSqCJoBWeAi@{@IkC_@oBLeAn@oCN}AHsCSyBJcAIqBJu@RWn@MlAmAlASr@w@Ps@l@m@Fa@Eo@nBuALmBVqABwAjB}@jAuB~BqBh@iBOmBFi@`BoClAyCd@iDBkD^sB^kA\kHBRAy@_@gBm@m@@k@WaAJg@UKs@kAUy@AgAMaAPkAOyDi@{BBaAc@aH\yAQiA`AcBzAoFSo@Lc@M]XeB?_AJc@To@j@_@Ai@Fc@|@cBdFeFnFuEjC{CjAi@b@i@Pu@V_@l@WV_@~BeBxGmE|CiAlB}@
7687433427,2022-08-23 12:08:08,Cressona Loop ,Run,3059,2981,7859.7 meter,94.2 meter,iu}vFb`_pMFXq@vCi@lDKv@Or@AtAIpAa@fEIjAa@jDg@bCIf@MzAK^QNK@ENU\EBK@[Qg@w@{@iBe@sAOgDGaEM}BEqBGk@AcBMs@g@wAS}@EW@_@Q}@FYCGTu@?s@FYnAoAR[NK`@UXUf@{@v@s@Pa@Ds@Go@OaAK}Bk@kDAQFQd@_@FW?m@KgACiAD]P[JO~@q@NI^KNFVb@j@xBN`Aj@fCJt@^hBh@~CB`@FLHD`@HXALBNVFv@Er@Ip@m@|BoBbK[pBIjAYpCc@hFG\Ap@KtAK|@YxCUtAKnA?h@GP]d@QJWb@E@Y^G@o@_B{@gBYeAOu@I_BCEAw@I{@Bu@EyBE{@MmA@c@Aq@Di@YgCM]G_@g@oAIc@?aD@EHABCN]JOFUNSBSJM`@]FCFBDABU`Aq@lAaBTQDMBu@?m@McA?i@ImAE[Wy@[wA@INQD[LYLi@BWA_@W}A@m@BKHOZ_@ZSt@]RQLEF@DDX\Vn@Jj@Dd@LXJf@n@|Bb@~BLhAVhAL~@JRLJTFV@TNJX@N@h@CRAp@APKXQ\IVK~@e@tBUz@SrAUdAk@rDQpAIbBIjAq@fGCj@Y~BKdBa@tCKd@Gf@Qb@EDE?QPINOFEIGAMDMKk@_Am@iAq@iBCMCs@Da@C[?yAOqDEmEG_@C{@UcBGQSa@Gi@]qAIcAMeAJs@TKNO@ACCJKJWCG@Gn@i@XOFIFUp@i@TWh@_Af@_@HIFSJs@GsAO_Bw@}DBu@FYVi@@[OaDR}@N[ZS|Au@XHXLL^BVEl@b@pALn@Nf@j@~Bv@vENt@PPFBR@LFJPPr@Bb@I`AQVSf@_@fBI|@KR
7693512489,2022-08-24 12:24:52,R&J,Run,3848,3734,10463.6 meter,128.4 meter,mj}vFlcdpMBRCTR~@J`ADPz@hCj@hAd@l@^`APx@V|AFr@@fARpAH|@XjG@lA?dAJh@?RARBv@XbD?rAB`@J\PpDLxEDbDVdCV|@Fr@Tp@^jBFjAVlALdAVpAPjA~@~D~@fFv@hDHh@Z~@Tz@v@fEx@~E`@xBNh@PfAZrAD`@p@zBlA~F`@lA`AhCd@bAdAxCP^N`@@FA@AABLLVZb@Lb@@LR`@j@`CBEv@hCN^v@hCv@xBnAvE\hBJ~@JjGHrA@pATbCLl@n@jAtA~AzA|A\b@LJxArB`BjDLb@Ad@{@jG}@zEOvAUvAW`AKT_@b@KPWPmBfAk@b@mAn@o@b@cA`@cBb@wAr@iApAg@~@k@v@]n@?j@N|@Dx@HXr@`B^bAVlADr@G^sBjFsBfESz@QlCIn@Lr@Ft@Nj@CH?b@EUDB?CI}A?a@XkD^mB@]Li@B]FKLMXa@d@cAT[FWf@s@Tg@@OC{@MaAiBqHSo@?QJYB[Tc@r@aB|@{AX]TQZK`@[b@WNEL?TGrBcAXIv@[v@c@hAw@~@_@^[b@cAVmAPi@x@sF\_B?SFc@Nq@RyABo@CQm@oBs@}AWu@q@uAo@aAc@]i@m@aBsAg@s@M]YUCOAm@@{@CoAKuAIqCGw@A}AOsAm@sCi@eB]mAm@}Ae@{AOcAwAqEo@gB[w@_@o@Y}@]w@EOwAmDe@wA{@{Be@mBq@iCIi@Qu@WcBYi@GUEu@E_@y@yDQiASeAQcA]oA_AaE_@aCQw@EIq@mCw@oD_@{BgAeFIuAQm@C_@Og@Im@K[e@sBWwCBo@Fg@Au@KmAGkBOgBCcBBeAYiBYwC@s@MqCA{@m@eJEaEGkAW_B]}@OW[aA]i@i@e@MYY{AAy@_@qB?e@
7699061274,2022-08-25 12:38:39,Cressona Loop ,Run,2861,2726,7392.8 meter,125.8 meter,_b}vFb}bpM?AKAEGCo@EWEEC}@YqAs@kEWy@k@gCi@eBc@mBc@aBaA{EMq@Gy@?u@DeA?]S}Be@wEi@_Eg@eBc@qBm@uAQUEU]cAWe@[eAU]WUWOYGOKGMa@F]NEBB?A@U?INCLWRI@SSDa@E_@w@yAe@oASq@Ec@IUMsC?mAOcAI}DKoAEe@O]k@wCU{@Us@MQCOKOEWYe@Qe@w@sA}@kAk@o@wAwBc@c@k@a@y@kAMGKQIKk@gAQ_@UYO]s@m@KQCMYc@Q_AKuB?{@D[Pi@^s@b@oAP[Vo@T]J_@N_@JM^If@YXAl@WtASx@Un@W^Sj@e@d@QXS`@MbAu@|BsANMd@ONIZ[d@Ef@Uh@CH?JJTKTB^Jd@?XG`@U^Il@Wl@EZS`@Oz@QRIP?r@Ep@@ZGn@EdA@r@Or@E\Ep@UZBv@S^Lj@h@FJ^^L^Vb@F\jAtDd@dELj@\vC?^ENg@v@YXyC`BoAn@IHWL}@h@]LK@IA?BK@c@@e@FcAh@MPSLu@N}BbAs@Xi@NQJEF@RL^GPAXRz@Az@C\Ox@a@rAU|@a@|Bm@rCu@hEOpAEpBKbAg@tE]fEKr@I`BMp@Od@G~@IZ?TLh@F?@B@NLDJ@FAf@\^|@p@l@FTDXJVBLRf@JLJ`@\XLTLl@NXLl@ZhA`@rBJbANzGAx@P~Cl@~BPb@Lr@j@nBThA^vAb@rBh@~CTt@f@hCh@xCPvALXLt@r@xBHd@Th@XfAP`BLb@l@hD@x@R`CZdAAPGNK~@
